method,sample_id,seed,perturbation,n_robots,gamma_r_scale,alpha,lambda_loss,congestion_tolerance,p_new_multiplier,sector_decay,sector_reward,sector_pull,final_net_energy,final_net_energy_per_robot,throughput,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,mean_active_fraction,total_completed_deposit,total_collisions
morris,2,8,p_new_multiplier,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,2.2897825298551875,0.0007136055754719228,1.1510554354748979,0.18648241013011566,1551.5,24.2421875,0.19066666666666668,0.002979166666666667,0.061334086766223,1.2896149794347345,0.5439166666666667,286.0,8974.0
morris,2,9,p_new_multiplier,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,2.2897825298551875,0.0007136055754719228,1.1510554354748979,0.18648241013011566,-14795.75,-231.18359375,0.18133333333333335,0.0028333333333333335,0.05979091916955462,1.2248846171134047,0.5272708333333334,272.0,8702.0
morris,2,7,sector_decay,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,0.4147825298551876,0.010713605575471923,1.1510554354748979,0.18648241013011566,-444307.5,-6942.3046875,0.05,0.00078125,0.0643165522856162,1.2467088485246565,0.587125,75.0,9989.0
morris,2,8,sector_decay,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,0.4147825298551876,0.010713605575471923,1.1510554354748979,0.18648241013011566,-447557.75,-6993.08984375,0.04733333333333333,0.0007395833333333333,0.06371796539852563,1.1961955249250917,0.5478020833333334,71.0,9850.0
morris,2,9,sector_decay,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,0.4147825298551876,0.010713605575471923,1.1510554354748979,0.18648241013011566,-431982.5,-6749.7265625,0.051333333333333335,0.0008020833333333334,0.063277509352051,1.2504901518937188,0.551625,77.0,9570.0
morris,2,7,sector_reward,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,0.4147825298551876,0.0007136055754719228,0.27605543547489797,0.18648241013011566,-444307.5,-6942.3046875,0.05,0.00078125,0.0643165522856162,1.2467088485246565,0.587125,75.0,9989.0
morris,2,8,sector_reward,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,0.4147825298551876,0.0007136055754719228,0.27605543547489797,0.18648241013011566,-447557.75,-6993.08984375,0.04733333333333333,0.0007395833333333333,0.06371796539852563,1.1961955249250917,0.5478020833333334,71.0,9850.0
morris,2,9,sector_reward,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,0.4147825298551876,0.0007136055754719228,0.27605543547489797,0.18648241013011566,-431982.5,-6749.7265625,0.051333333333333335,0.0008020833333333334,0.063277509352051,1.2504901518937188,0.551625,77.0,9570.0
morris,2,7,sector_pull,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,0.4147825298551876,0.0007136055754719228,1.1510554354748979,0.38648241013011564,-444307.5,-6942.3046875,0.05,0.00078125,0.0643165522856162,1.2467088485246565,0.587125,75.0,9989.0
morris,2,8,sector_pull,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,0.4147825298551876,0.0007136055754719228,1.1510554354748979,0.38648241013011564,-447557.75,-6993.08984375,0.04733333333333333,0.0007395833333333333,0.06371796539852563,1.1961955249250917,0.5478020833333334,71.0,9850.0
morris,2,9,sector_pull,64,1.488960147681885,0.6076543491177995,1.6408481354313782,0.06512856438457278,0.4147825298551876,0.0007136055754719228,1.1510554354748979,0.38648241013011564,-431982.5,-6749.7265625,0.051333333333333335,0.0008020833333333334,0.063277509352051,1.2504901518937188,0.551625,77.0,9570.0
morris,3,7,base,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-766051.25,-5984.775390625,0.029333333333333333,0.00022916666666666666,0.06458367477959738,1.1479546205001139,0.32540104166666667,44.0,13335.0
morris,3,8,base,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-710938.0,-5554.203125,0.048666666666666664,0.0003802083333333333,0.06485947824878976,1.1942075436606563,0.36228645833333334,73.0,13492.0
morris,3,9,base,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-724109.0,-5657.1015625,0.04133333333333333,0.00032291666666666666,0.06402999336106238,1.1789528939449445,0.31223958333333335,62.0,13181.0
morris,3,7,n_robots,64,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-401216.0,-6269.0,0.027333333333333334,0.00042708333333333335,0.03782530689858096,1.1613153197045907,0.4755729166666667,41.0,5330.0
morris,3,8,n_robots,64,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-382260.0,-5972.8125,0.034,0.00053125,0.03792931574196888,1.1995475171578862,0.4572395833333333,51.0,5394.0
morris,3,9,n_robots,64,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-386624.75,-6041.01171875,0.03333333333333333,0.0005208333333333333,0.038163234205147306,1.2543850703936996,0.492625,50.0,5483.0
morris,3,7,gamma_r_scale,128,0.6292262544910104,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-794633.5,-6208.07421875,0.042666666666666665,0.0003333333333333333,0.03971657604417751,1.202622412237237,0.425265625,64.0,10542.0
morris,3,8,gamma_r_scale,128,0.6292262544910104,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-792123.75,-6188.466796875,0.04,0.0003125,0.0391440203439534,1.2071366249997197,0.42214583333333333,60.0,10439.0
morris,3,9,gamma_r_scale,128,0.6292262544910104,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-805532.5,-6293.22265625,0.042666666666666665,0.0003333333333333333,0.04030668115174489,1.1707211853612758,0.41674479166666667,64.0,10743.0
morris,3,7,alpha,128,1.1292262544910106,0.5070588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-693361.0,-5416.8828125,0.048666666666666664,0.0003802083333333333,0.0631638751423536,1.2247556586926878,0.328703125,73.0,12964.0
morris,3,8,alpha,128,1.1292262544910106,0.5070588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-707548.25,-5527.720703125,0.04533333333333334,0.0003541666666666667,0.06355338649648383,1.2312775146907236,0.32033333333333336,68.0,13067.0
morris,3,9,alpha,128,1.1292262544910106,0.5070588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-700326.5,-5471.30078125,0.05333333333333334,0.0004166666666666667,0.06524367326812823,1.272869896094335,0.36080729166666664,80.0,13514.0
morris,3,7,lambda_loss,128,1.1292262544910106,0.7570588232997569,4.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-705586.0,-5512.390625,0.04466666666666667,0.00034895833333333334,0.06318486925754549,1.2250091388991824,0.32922395833333334,67.0,13041.0
morris,3,8,lambda_loss,128,1.1292262544910106,0.7570588232997569,4.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-677312.75,-5291.505859375,0.05733333333333333,0.00044791666666666667,0.06410597758999803,1.2513356764648043,0.34772395833333336,86.0,13310.0
morris,3,9,lambda_loss,128,1.1292262544910106,0.7570588232997569,4.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-699139.5,-5462.02734375,0.05,0.000390625,0.06415058142754168,1.2590020695518176,0.35509375,75.0,13110.0
morris,3,7,congestion_tolerance,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.07727634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-980741.0,-7662.0390625,0.06933333333333333,0.0005416666666666666,0.0962651227484993,1.2416690722876569,0.5377239583333333,104.0,25643.0
morris,3,8,congestion_tolerance,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.07727634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-946952.5,-7398.06640625,0.08066666666666666,0.0006302083333333333,0.09630826754976538,1.2238022347646627,0.5560833333333334,121.0,25697.0
morris,3,9,congestion_tolerance,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.07727634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-1020072.25,-7969.314453125,0.06066666666666667,0.00047395833333333334,0.09764205152244904,1.2373899698986992,0.5687604166666667,91.0,25980.0
morris,3,7,p_new_multiplier,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,2.169227595784397,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-283623.75,-2215.810546875,0.226,0.001765625,0.07510034335709329,1.1977844030636715,0.414609375,339.0,16653.0
morris,3,8,p_new_multiplier,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,2.169227595784397,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-289853.0,-2264.4765625,0.22333333333333333,0.0017447916666666666,0.07490658067742277,1.2365422268254465,0.4315260416666667,335.0,16620.0
morris,3,9,p_new_multiplier,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,2.169227595784397,0.0038480428797062127,1.4610562115432186,0.08024268959479808,-273423.25,-2136.119140625,0.22866666666666666,0.0017864583333333333,0.07488581167663384,1.2396896081246846,0.44496875,343.0,16529.0
morris,3,7,sector_decay,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.013848042879706214,1.4610562115432186,0.08024268959479808,-766051.25,-5984.775390625,0.029333333333333333,0.00022916666666666666,0.06458367477959738,1.1479546205001139,0.32540104166666667,44.0,13335.0
morris,3,8,sector_decay,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.013848042879706214,1.4610562115432186,0.08024268959479808,-710938.0,-5554.203125,0.048666666666666664,0.0003802083333333333,0.06485947824878976,1.1942075436606563,0.36228645833333334,73.0,13492.0
morris,3,9,sector_decay,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.013848042879706214,1.4610562115432186,0.08024268959479808,-724109.0,-5657.1015625,0.04133333333333333,0.00032291666666666666,0.06402999336106238,1.1789528939449445,0.31223958333333335,62.0,13181.0
morris,3,7,sector_reward,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,0.5860562115432186,0.08024268959479808,-766051.25,-5984.775390625,0.029333333333333333,0.00022916666666666666,0.06458367477959738,1.1479546205001139,0.32540104166666667,44.0,13335.0
morris,3,8,sector_reward,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,0.5860562115432186,0.08024268959479808,-710938.0,-5554.203125,0.048666666666666664,0.0003802083333333333,0.06485947824878976,1.1942075436606563,0.36228645833333334,73.0,13492.0
morris,3,9,sector_reward,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,0.5860562115432186,0.08024268959479808,-724109.0,-5657.1015625,0.04133333333333333,0.00032291666666666666,0.06402999336106238,1.1789528939449445,0.31223958333333335,62.0,13181.0
morris,3,7,sector_pull,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.2802426895947981,-766051.25,-5984.775390625,0.029333333333333333,0.00022916666666666666,0.06458367477959738,1.1479546205001139,0.32540104166666667,44.0,13335.0
morris,3,8,sector_pull,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.2802426895947981,-710938.0,-5554.203125,0.048666666666666664,0.0003802083333333333,0.06485947824878976,1.1942075436606563,0.36228645833333334,73.0,13492.0
morris,3,9,sector_pull,128,1.1292262544910106,0.7570588232997569,2.987493741574017,0.03227634298245978,0.29422759578439694,0.0038480428797062127,1.4610562115432186,0.2802426895947981,-724109.0,-5657.1015625,0.04133333333333333,0.00032291666666666666,0.06402999336106238,1.1789528939449445,0.31223958333333335,62.0,13181.0
morris,4,7,base,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,-8238.75,-128.73046875,0.18,0.0028125,0.01976966456321309,1.166328714963375,0.4928958333333333,270.0,3635.0
morris,4,8,base,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,-20200.25,-315.62890625,0.17533333333333334,0.0027395833333333335,0.019675302247977266,1.2180047147349482,0.51190625,263.0,3553.0
morris,4,9,base,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,34993.5,546.7734375,0.196,0.0030625,0.019977951164564186,1.234026126131502,0.51909375,294.0,3719.0
morris,4,7,n_robots,128,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,-272724.25,-2130.658203125,0.26666666666666666,0.0020833333333333333,0.03827740841319951,1.2621530364877465,0.522859375,400.0,11897.0
morris,4,8,n_robots,128,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,-213790.75,-1670.240234375,0.2926666666666667,0.0022864583333333335,0.03908247350176203,1.2223929460432392,0.5171458333333333,439.0,12176.0
morris,4,9,n_robots,128,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,-309782.0,-2420.171875,0.25533333333333336,0.001994791666666667,0.038412541631448964,1.2180102071447805,0.5368020833333333,383.0,11858.0
morris,4,7,gamma_r_scale,64,1.0037342420520758,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,220465.25,3444.76953125,0.25066666666666665,0.003916666666666666,0.037908760323125304,1.2758891366597276,0.5079166666666667,376.0,5834.0
morris,4,8,gamma_r_scale,64,1.0037342420520758,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,223733.25,3495.83203125,0.248,0.003875,0.03691356636868462,1.1983058989193465,0.49190625,372.0,5672.0
morris,4,9,gamma_r_scale,64,1.0037342420520758,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,127423.5,1990.9921875,0.22,0.0034375,0.03799856202506156,1.2217639712694428,0.5064583333333333,330.0,5900.0
morris,4,7,alpha,64,0.503734242052076,0.6650238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,10849.5,169.5234375,0.188,0.0029375,0.019983055045160347,1.2062179382681333,0.5031770833333333,282.0,3736.0
morris,4,8,alpha,64,0.503734242052076,0.6650238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,75798.5,1184.3515625,0.20466666666666666,0.0031979166666666666,0.019321593201502566,1.2325529874312875,0.4921875,307.0,3448.0
morris,4,9,alpha,64,0.503734242052076,0.6650238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,29467.75,460.43359375,0.19533333333333333,0.0030520833333333333,0.020135072521003525,1.2226490568966766,0.5182395833333333,293.0,3842.0
morris,4,7,lambda_loss,64,0.503734242052076,0.9150238649008728,3.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,31610.25,493.91015625,0.194,0.00303125,0.01986663428335715,1.2100799690577173,0.49892708333333335,291.0,3692.0
morris,4,8,lambda_loss,64,0.503734242052076,0.9150238649008728,3.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,-12792.5,-199.8828125,0.17933333333333334,0.0028020833333333335,0.01988091116869891,1.1904181802599323,0.5100520833333333,269.0,3651.0
morris,4,9,lambda_loss,64,0.503734242052076,0.9150238649008728,3.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,14713.25,229.89453125,0.19266666666666668,0.003010416666666667,0.020435039716552795,1.2538397076273335,0.5367708333333333,289.0,3853.0
morris,4,7,congestion_tolerance,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.0790839374107407,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,40782.75,637.23046875,0.196,0.0030625,0.019719396883137827,1.1843082668382454,0.50896875,294.0,3527.0
morris,4,8,congestion_tolerance,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.0790839374107407,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,47361.5,740.0234375,0.19666666666666666,0.0030729166666666665,0.019515675327798538,1.1855081285802322,0.49270833333333336,295.0,3592.0
morris,4,9,congestion_tolerance,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.0790839374107407,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,32609.0,509.515625,0.19466666666666665,0.0030416666666666665,0.019905982341633564,1.176616892974946,0.5036666666666667,292.0,3705.0
morris,4,7,p_new_multiplier,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,1.6762455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,-310194.25,-4846.78515625,0.08666666666666667,0.0013541666666666667,0.02072619894023684,1.211858081505486,0.5308125,130.0,3976.0
morris,4,8,p_new_multiplier,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,1.6762455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,-262880.5,-4107.5078125,0.10266666666666667,0.0016041666666666667,0.020758207849974907,1.1801488733326118,0.5338020833333333,154.0,4032.0
morris,4,9,p_new_multiplier,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,1.6762455774281073,0.010195816197368463,1.7325129311402714,0.2558868667770105,-280424.25,-4381.62890625,0.098,0.00153125,0.02092108332709577,1.206278284340298,0.5493541666666667,147.0,3975.0
morris,4,7,sector_decay,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.00019581619736846356,1.7325129311402714,0.2558868667770105,-8238.75,-128.73046875,0.18,0.0028125,0.01976966456321309,1.166328714963375,0.4928958333333333,270.0,3635.0
morris,4,8,sector_decay,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.00019581619736846356,1.7325129311402714,0.2558868667770105,-20200.25,-315.62890625,0.17533333333333334,0.0027395833333333335,0.019675302247977266,1.2180047147349482,0.51190625,263.0,3553.0
morris,4,9,sector_decay,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.00019581619736846356,1.7325129311402714,0.2558868667770105,34993.5,546.7734375,0.196,0.0030625,0.019977951164564186,1.234026126131502,0.51909375,294.0,3719.0
morris,4,7,sector_reward,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,0.8575129311402714,0.2558868667770105,-8238.75,-128.73046875,0.18,0.0028125,0.01976966456321309,1.166328714963375,0.4928958333333333,270.0,3635.0
morris,4,8,sector_reward,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,0.8575129311402714,0.2558868667770105,-20200.25,-315.62890625,0.17533333333333334,0.0027395833333333335,0.019675302247977266,1.2180047147349482,0.51190625,263.0,3553.0
morris,4,9,sector_reward,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,0.8575129311402714,0.2558868667770105,34993.5,546.7734375,0.196,0.0030625,0.019977951164564186,1.234026126131502,0.51909375,294.0,3719.0
morris,4,7,sector_pull,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.05588686677701049,-8238.75,-128.73046875,0.18,0.0028125,0.01976966456321309,1.166328714963375,0.4928958333333333,270.0,3635.0
morris,4,8,sector_pull,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.05588686677701049,-20200.25,-315.62890625,0.17533333333333334,0.0027395833333333335,0.019675302247977266,1.2180047147349482,0.51190625,263.0,3553.0
morris,4,9,sector_pull,64,0.503734242052076,0.9150238649008728,1.6178443242457594,0.03408393741074069,3.5512455774281073,0.010195816197368463,1.7325129311402714,0.05588686677701049,34993.5,546.7734375,0.196,0.0030625,0.019977951164564186,1.234026126131502,0.51909375,294.0,3719.0
morris,5,7,base,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-658764.25,-5146.595703125,0.17266666666666666,0.0013489583333333333,0.05001150851532079,1.2250934241487703,0.5415677083333333,259.0,16296.0
morris,5,8,base,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-685116.75,-5352.474609375,0.162,0.001265625,0.04972530385732069,1.2143538860271021,0.5427760416666667,243.0,16260.0
morris,5,9,base,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-722035.75,-5640.904296875,0.15266666666666667,0.0011927083333333334,0.05019471933238711,1.223562558922021,0.5493958333333333,229.0,16422.0
morris,5,7,n_robots,32,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-49237.0,-1538.65625,0.07666666666666666,0.002395833333333333,0.011641334561586416,1.2295352673822835,0.5206666666666667,115.0,1180.0
morris,5,8,n_robots,32,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-49022.75,-1531.9609375,0.07533333333333334,0.0023541666666666667,0.011417641729096864,1.0888511778189764,0.4964375,113.0,1120.0
morris,5,9,n_robots,32,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-51680.25,-1615.0078125,0.076,0.002375,0.011665550644776462,1.1517834693872249,0.5164583333333334,114.0,1176.0
morris,5,7,gamma_r_scale,128,1.0914956050630455,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-599754.25,-4685.580078125,0.19266666666666668,0.0015052083333333334,0.0923854470596645,1.238081967285048,0.539578125,289.0,24012.0
morris,5,8,gamma_r_scale,128,1.0914956050630455,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-506264.5,-3955.19140625,0.22266666666666668,0.0017395833333333334,0.09215054407384465,1.247875352408774,0.54221875,334.0,23734.0
