method,sample_id,seed,perturbation,n_robots,gamma_r_scale,alpha,lambda_loss,congestion_tolerance,p_new_multiplier,sector_decay,sector_reward,sector_pull,final_net_energy,final_net_energy_per_robot,throughput,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,mean_active_fraction,total_completed_deposit,total_collisions
morris,5,9,gamma_r_scale,128,1.0914956050630455,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-539167.5,-4212.24609375,0.214,0.001671875,0.09283110983653804,1.2227815134721824,0.5512447916666666,321.0,24006.0
morris,5,7,alpha,128,0.5914956050630457,0.5205719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-678372.0,-5299.78125,0.17,0.001328125,0.05057235811199644,1.228201573233643,0.5509947916666667,255.0,16679.0
morris,5,8,alpha,128,0.5914956050630457,0.5205719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-709389.5,-5542.10546875,0.16133333333333333,0.0012604166666666666,0.05084066604326415,1.2725423093132986,0.5709427083333334,242.0,16897.0
morris,5,9,alpha,128,0.5914956050630457,0.5205719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-705998.75,-5515.615234375,0.16133333333333333,0.0012604166666666666,0.05062509276067861,1.261859328039418,0.553265625,242.0,17002.0
morris,5,7,lambda_loss,128,0.5914956050630457,0.7705719106882444,1.0310889452013998,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-666528.0,-5207.25,0.17,0.001328125,0.050025834067172675,1.2530989251518059,0.5473802083333333,255.0,16266.0
morris,5,8,lambda_loss,128,0.5914956050630457,0.7705719106882444,1.0310889452013998,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-713117.75,-5571.232421875,0.15533333333333332,0.0012135416666666666,0.0501040892564829,1.2410217989161716,0.5518802083333333,233.0,16647.0
morris,5,9,lambda_loss,128,0.5914956050630457,0.7705719106882444,1.0310889452013998,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-670349.0,-5237.1015625,0.16533333333333333,0.0012916666666666667,0.049514268536585006,1.2629509995262012,0.5534947916666667,248.0,16023.0
morris,5,7,congestion_tolerance,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.04342054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-665337.5,-5197.94921875,0.15133333333333332,0.0011822916666666666,0.047250848024730494,1.1953101462694342,0.543453125,227.0,14597.0
morris,5,8,congestion_tolerance,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.04342054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-663726.0,-5185.359375,0.15,0.001171875,0.04692848209118059,1.2364685260841581,0.5438385416666667,225.0,14519.0
morris,5,9,congestion_tolerance,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.04342054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-658351.25,-5143.369140625,0.15133333333333332,0.0011822916666666666,0.0468702032001796,1.2513986391344245,0.536515625,227.0,14432.0
morris,5,7,p_new_multiplier,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,3.479740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-352525.0,-2754.1015625,0.26666666666666666,0.0020833333333333333,0.04890560213040522,1.2115922648279398,0.534671875,400.0,15486.0
morris,5,8,p_new_multiplier,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,3.479740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-355248.0,-2775.375,0.268,0.00209375,0.04922521861413579,1.2166739613687614,0.550328125,402.0,15731.0
morris,5,9,p_new_multiplier,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,3.479740221303091,0.011963681344144262,0.35369037410463133,0.1550527204442915,-258402.0,-2018.765625,0.294,0.002296875,0.04831932426372102,1.2391724097536483,0.5309479166666666,441.0,15053.0
morris,5,7,sector_decay,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.0019636813441442614,0.35369037410463133,0.1550527204442915,-658764.25,-5146.595703125,0.17266666666666666,0.0013489583333333333,0.05001150851532079,1.2250934241487703,0.5415677083333333,259.0,16296.0
morris,5,8,sector_decay,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.0019636813441442614,0.35369037410463133,0.1550527204442915,-685116.75,-5352.474609375,0.162,0.001265625,0.04972530385732069,1.2143538860271021,0.5427760416666667,243.0,16260.0
morris,5,9,sector_decay,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.0019636813441442614,0.35369037410463133,0.1550527204442915,-722035.75,-5640.904296875,0.15266666666666667,0.0011927083333333334,0.05019471933238711,1.223562558922021,0.5493958333333333,229.0,16422.0
morris,5,7,sector_reward,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,1.2286903741046313,0.1550527204442915,-658764.25,-5146.595703125,0.17266666666666666,0.0013489583333333333,0.05001150851532079,1.2250934241487703,0.5415677083333333,259.0,16296.0
morris,5,8,sector_reward,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,1.2286903741046313,0.1550527204442915,-685116.75,-5352.474609375,0.162,0.001265625,0.04972530385732069,1.2143538860271021,0.5427760416666667,243.0,16260.0
morris,5,9,sector_reward,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,1.2286903741046313,0.1550527204442915,-722035.75,-5640.904296875,0.15266666666666667,0.0011927083333333334,0.05019471933238711,1.223562558922021,0.5493958333333333,229.0,16422.0
morris,5,7,sector_pull,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.3550527204442915,-658764.25,-5146.595703125,0.17266666666666666,0.0013489583333333333,0.05001150851532079,1.2250934241487703,0.5415677083333333,259.0,16296.0
morris,5,8,sector_pull,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.3550527204442915,-685116.75,-5352.474609375,0.162,0.001265625,0.04972530385732069,1.2143538860271021,0.5427760416666667,243.0,16260.0
morris,5,9,sector_pull,128,0.5914956050630457,0.7705719106882444,3.0310889452014,0.08842054390235926,1.604740221303091,0.011963681344144262,0.35369037410463133,0.3550527204442915,-722035.75,-5640.904296875,0.15266666666666667,0.0011927083333333334,0.05019471933238711,1.223562558922021,0.5493958333333333,229.0,16422.0
morris,6,7,base,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,89412.5,2794.140625,0.11866666666666667,0.0037083333333333334,0.012060038162733065,1.2389343613485455,0.48191666666666666,178.0,1160.0
morris,6,8,base,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,71466.25,2233.3203125,0.11333333333333333,0.0035416666666666665,0.012174678391955294,1.2077461378366328,0.4915833333333333,170.0,1079.0
morris,6,9,base,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,73101.25,2284.4140625,0.11533333333333333,0.0036041666666666665,0.012427763697347539,1.2650032887059623,0.5109791666666667,173.0,1207.0
morris,6,7,n_robots,128,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,-544783.5,-4256.12109375,0.202,0.001578125,0.05362306532846845,1.204398988293535,0.527859375,303.0,16451.0
morris,6,8,n_robots,128,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,-461880.75,-3608.443359375,0.234,0.001828125,0.05433995590811228,1.2315187846955675,0.5531510416666666,351.0,17077.0
morris,6,9,n_robots,128,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,-409565.0,-3199.7265625,0.24933333333333332,0.0019479166666666666,0.054007984112892225,1.206420453712213,0.544921875,374.0,16664.0
morris,6,7,gamma_r_scale,32,1.1501997290704518,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,117261.75,3664.4296875,0.128,0.004,0.021350675362885166,1.1427565836172184,0.45177083333333334,192.0,1888.0
morris,6,8,gamma_r_scale,32,1.1501997290704518,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,106277.25,3321.1640625,0.122,0.0038125,0.020627233164809907,1.0703154097312824,0.442125,183.0,1796.0
morris,6,9,gamma_r_scale,32,1.1501997290704518,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,107492.5,3359.140625,0.12733333333333333,0.0039791666666666664,0.022153473372654275,1.2758620482376735,0.5012708333333333,191.0,2028.0
morris,6,7,alpha,32,0.6501997290704519,0.6581690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,85266.25,2664.5703125,0.11733333333333333,0.0036666666666666666,0.012067723273553523,1.1608286321623535,0.4895,176.0,1117.0
morris,6,8,alpha,32,0.6501997290704519,0.6581690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,91826.0,2869.5625,0.12066666666666667,0.0037708333333333335,0.012267786498423543,1.2271726772713651,0.4891041666666667,181.0,1165.0
morris,6,9,alpha,32,0.6501997290704519,0.6581690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,42712.25,1334.7578125,0.10466666666666667,0.0032708333333333335,0.012332490603390278,1.264408925928907,0.5233125,157.0,1208.0
morris,6,7,lambda_loss,32,0.6501997290704519,0.9081690519095378,4.517784686201249,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,55348.25,1729.6328125,0.11066666666666666,0.0034583333333333332,0.012647211874159263,1.3378184872125978,0.489125,166.0,1246.0
morris,6,8,lambda_loss,32,0.6501997290704519,0.9081690519095378,4.517784686201249,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,66879.0,2089.96875,0.112,0.0035,0.012205723120842749,1.2601536870957393,0.4805625,168.0,1154.0
morris,6,9,lambda_loss,32,0.6501997290704519,0.9081690519095378,4.517784686201249,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,66382.5,2074.453125,0.116,0.003625,0.012937030986622498,1.3986101972242941,0.5340833333333334,174.0,1314.0
morris,6,7,congestion_tolerance,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.053087309597009955,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,89412.5,2794.140625,0.11866666666666667,0.0037083333333333334,0.012060038162733065,1.2389343613485455,0.48191666666666666,178.0,1160.0
morris,6,8,congestion_tolerance,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.053087309597009955,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,71466.25,2233.3203125,0.11333333333333333,0.0035416666666666665,0.012174678391955294,1.2077461378366328,0.4915833333333333,170.0,1079.0
morris,6,9,congestion_tolerance,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.053087309597009955,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,73101.25,2284.4140625,0.11533333333333333,0.0036041666666666665,0.012427763697347539,1.2650032887059623,0.5109791666666667,173.0,1207.0
morris,6,7,p_new_multiplier,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,0.5874688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,-189101.0,-5909.40625,0.03333333333333333,0.0010416666666666667,0.01336601038321672,1.2355534545475666,0.5502083333333333,50.0,1404.0
morris,6,8,p_new_multiplier,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,0.5874688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,-171048.75,-5345.2734375,0.038,0.0011875,0.013128044005986484,1.1696067491433009,0.5332083333333333,57.0,1345.0
morris,6,9,p_new_multiplier,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,0.5874688487897886,0.012101125076597026,1.3664940163795813,0.2705800975251153,-187026.5,-5844.578125,0.03333333333333333,0.0010416666666666667,0.0132462990517672,1.1559170732103032,0.5392708333333334,50.0,1393.0
morris,6,7,sector_decay,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.0021011250765970257,1.3664940163795813,0.2705800975251153,89412.5,2794.140625,0.11866666666666667,0.0037083333333333334,0.012060038162733065,1.2389343613485455,0.48191666666666666,178.0,1160.0
morris,6,8,sector_decay,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.0021011250765970257,1.3664940163795813,0.2705800975251153,71466.25,2233.3203125,0.11333333333333333,0.0035416666666666665,0.012174678391955294,1.2077461378366328,0.4915833333333333,170.0,1079.0
morris,6,9,sector_decay,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.0021011250765970257,1.3664940163795813,0.2705800975251153,73101.25,2284.4140625,0.11533333333333333,0.0036041666666666665,0.012427763697347539,1.2650032887059623,0.5109791666666667,173.0,1207.0
morris,6,7,sector_reward,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,0.49149401637958134,0.2705800975251153,89412.5,2794.140625,0.11866666666666667,0.0037083333333333334,0.012060038162733065,1.2389343613485455,0.48191666666666666,178.0,1160.0
morris,6,8,sector_reward,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,0.49149401637958134,0.2705800975251153,71466.25,2233.3203125,0.11333333333333333,0.0035416666666666665,0.012174678391955294,1.2077461378366328,0.4915833333333333,170.0,1079.0
morris,6,9,sector_reward,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,0.49149401637958134,0.2705800975251153,73101.25,2284.4140625,0.11533333333333333,0.0036041666666666665,0.012427763697347539,1.2650032887059623,0.5109791666666667,173.0,1207.0
morris,6,7,sector_pull,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.07058009752511532,89412.5,2794.140625,0.11866666666666667,0.0037083333333333334,0.012060038162733065,1.2389343613485455,0.48191666666666666,178.0,1160.0
morris,6,8,sector_pull,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.07058009752511532,71466.25,2233.3203125,0.11333333333333333,0.0035416666666666665,0.012174678391955294,1.2077461378366328,0.4915833333333333,170.0,1079.0
morris,6,9,sector_pull,32,0.6501997290704519,0.9081690519095378,2.51778468620125,0.09808730959700995,2.4624688487897886,0.012101125076597026,1.3664940163795813,0.07058009752511532,73101.25,2284.4140625,0.11533333333333333,0.0036041666666666665,0.012427763697347539,1.2650032887059623,0.5109791666666667,173.0,1207.0
morris,7,7,base,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,298603.5,9331.359375,0.18,0.005625,0.015314599601299854,1.2418462245926367,0.44966666666666666,270.0,1285.0
morris,7,8,base,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,336408.0,10512.75,0.192,0.006,0.015162016505784014,1.2099021561923051,0.425,288.0,1248.0
morris,7,9,base,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,308400.0,9637.5,0.186,0.0058125,0.0160076936382627,1.3761249238661342,0.46997916666666667,279.0,1390.0
morris,7,7,n_robots,64,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,218770.75,3418.29296875,0.25133333333333335,0.003927083333333334,0.03581992062100577,1.2629722127987166,0.5159895833333333,377.0,5663.0
morris,7,8,n_robots,64,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,242561.75,3790.02734375,0.25866666666666666,0.0040416666666666665,0.035676675610774825,1.242524593216304,0.49963541666666667,388.0,5668.0
morris,7,9,n_robots,64,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,221666.25,3463.53515625,0.252,0.0039375,0.03574534265730867,1.2584178266830994,0.5051354166666666,378.0,5674.0
morris,7,7,gamma_r_scale,32,1.4403134671881874,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,357439.75,11169.9921875,0.20133333333333334,0.006291666666666667,0.0241239618236944,1.280027985559563,0.4488958333333333,302.0,1882.0
morris,7,8,gamma_r_scale,32,1.4403134671881874,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,344697.25,10771.7890625,0.19733333333333333,0.006166666666666667,0.024222120085710723,1.3130501562170172,0.44725,296.0,1930.0
morris,7,9,gamma_r_scale,32,1.4403134671881874,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,367392.5,11481.015625,0.20466666666666666,0.006395833333333333,0.02413070890822692,1.3016768460880241,0.445125,307.0,1921.0
morris,7,7,alpha,32,0.9403134671881875,0.8697819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,318432.25,9951.0078125,0.18733333333333332,0.005854166666666666,0.015496186073482701,1.278976934558796,0.46097916666666666,281.0,1318.0
morris,7,8,alpha,32,0.9403134671881875,0.8697819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,309167.25,9661.4765625,0.186,0.0058125,0.01594378058276169,1.2414465339164356,0.453875,279.0,1336.0
morris,7,9,alpha,32,0.9403134671881875,0.8697819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,332789.75,10399.6796875,0.19266666666666668,0.006020833333333334,0.015634226312285386,1.2993667523504282,0.46991666666666665,289.0,1400.0
morris,7,7,lambda_loss,32,0.9403134671881875,0.6197819809147617,4.609993192415926,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,294209.25,9194.0390625,0.18,0.005625,0.015686584801829762,1.2097606712934854,0.44535416666666666,270.0,1322.0
morris,7,8,lambda_loss,32,0.9403134671881875,0.6197819809147617,4.609993192415926,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,314187.0,9818.34375,0.186,0.0058125,0.01551678865928254,1.187140973825072,0.45495833333333335,279.0,1281.0
morris,7,9,lambda_loss,32,0.9403134671881875,0.6197819809147617,4.609993192415926,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,306590.0,9580.9375,0.18866666666666668,0.005895833333333334,0.016837612529716158,1.378369780163706,0.4887916666666667,283.0,1485.0
morris,7,7,congestion_tolerance,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.06370336845385711,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,308836.5,9651.140625,0.186,0.0058125,0.015971831911357724,1.296670695999878,0.47270833333333334,279.0,1369.0
morris,7,8,congestion_tolerance,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.06370336845385711,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,313790.75,9805.9609375,0.18666666666666668,0.005833333333333334,0.015721296051135265,1.235228134837999,0.412125,280.0,1328.0
morris,7,9,congestion_tolerance,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.06370336845385711,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,295906.5,9247.078125,0.184,0.00575,0.016554153179772102,1.338339394127501,0.4632291666666667,276.0,1493.0
morris,7,7,p_new_multiplier,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,2.0043551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,56678.75,1771.2109375,0.10866666666666666,0.003395833333333333,0.01767203518906265,1.1901343949948573,0.5011458333333333,163.0,1648.0
morris,7,8,p_new_multiplier,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,2.0043551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,19513.75,609.8046875,0.09533333333333334,0.002979166666666667,0.01743153876355354,1.2741735965946452,0.520625,143.0,1593.0
morris,7,9,p_new_multiplier,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,2.0043551914330804,0.004300080747117601,1.4255890345697486,0.12016803259162812,37445.25,1170.1640625,0.104,0.00325,0.01811296062115188,1.3032295841402879,0.5254791666666667,156.0,1727.0
morris,7,7,sector_decay,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.0143000807471176,1.4255890345697486,0.12016803259162812,298603.5,9331.359375,0.18,0.005625,0.015314599601299854,1.2418462245926367,0.44966666666666666,270.0,1285.0
morris,7,8,sector_decay,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.0143000807471176,1.4255890345697486,0.12016803259162812,336408.0,10512.75,0.192,0.006,0.015162016505784014,1.2099021561923051,0.425,288.0,1248.0
morris,7,9,sector_decay,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.0143000807471176,1.4255890345697486,0.12016803259162812,308400.0,9637.5,0.186,0.0058125,0.0160076936382627,1.3761249238661342,0.46997916666666667,279.0,1390.0
morris,7,7,sector_reward,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,0.5505890345697486,0.12016803259162812,298603.5,9331.359375,0.18,0.005625,0.015314599601299854,1.2418462245926367,0.44966666666666666,270.0,1285.0
morris,7,8,sector_reward,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,0.5505890345697486,0.12016803259162812,336408.0,10512.75,0.192,0.006,0.015162016505784014,1.2099021561923051,0.425,288.0,1248.0
morris,7,9,sector_reward,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,0.5505890345697486,0.12016803259162812,308400.0,9637.5,0.186,0.0058125,0.0160076936382627,1.3761249238661342,0.46997916666666667,279.0,1390.0
morris,7,7,sector_pull,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.3201680325916281,298603.5,9331.359375,0.18,0.005625,0.015314599601299854,1.2418462245926367,0.44966666666666666,270.0,1285.0
morris,7,8,sector_pull,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.3201680325916281,336408.0,10512.75,0.192,0.006,0.015162016505784014,1.2099021561923051,0.425,288.0,1248.0
morris,7,9,sector_pull,32,0.9403134671881875,0.6197819809147617,2.6099931924159265,0.018703368453857106,3.8793551914330804,0.004300080747117601,1.4255890345697486,0.3201680325916281,308400.0,9637.5,0.186,0.0058125,0.0160076936382627,1.3761249238661342,0.46997916666666667,279.0,1390.0
